LOT,WAFER_ID,ENTITY,SLOT,CHAMBER,STATE,START_DATE,END_DATE,LOT_RECIPE,OPN
W5203630,WNHLN026ESD5,OXS270,22,PC1,Completed,2025-06-10 23:15:06,2025-06-10 23:17:20,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN033ESC6,OXS270,24,PC1,Completed,2025-06-10 23:20:05,2025-06-10 23:22:18,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB622MME5,OXS270,20,PC1,Completed,2025-06-11 17:27:41,2025-06-11 17:29:54,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB625MMC5,OXS270,5,PC1,Completed,2025-06-11 17:02:53,2025-06-11 17:05:06,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB627MMD6,OXS270,14,PC1,Completed,2025-06-11 17:17:46,2025-06-11 17:19:59,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB630MMA5,OXS270,15,PC1,Completed,2025-06-11 17:20:15,2025-06-11 17:22:28,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB632MMB6,OXS270,19,PC1,Completed,2025-06-11 17:25:13,2025-06-11 17:27:25,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB634MMC7,OXS270,1,PC1,Completed,2025-06-11 17:00:25,2025-06-11 17:02:37,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB636MME0,OXS270,9,PC1,Completed,2025-06-11 17:07:51,2025-06-11 17:10:04,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB638MMF1,OXS270,13,PC1,Completed,2025-06-11 17:15:18,2025-06-11 17:17:30,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB640MMF1,OXS270,18,PC1,Completed,2025-06-11 17:22:44,2025-06-11 17:24:57,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB799MMG0,OXS270,10,PC1,Completed,2025-06-11 17:10:20,2025-06-11 17:12:33,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250A,AJPDB623MMB4,OXS266,3,PC2,Completed,2025-06-11 17:12:10,2025-06-11 17:14:22,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB626MMG7,OXS266,22,PC2,Completed,2025-06-11 17:29:23,2025-06-11 17:31:35,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB628MMA5,OXS266,2,PC2,Completed,2025-06-11 17:09:43,2025-06-11 17:11:55,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB631MME7,OXS266,23,PC2,Completed,2025-06-11 17:31:51,2025-06-11 17:34:02,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB633MMG0,OXS266,17,PC2,Completed,2025-06-11 17:26:56,2025-06-11 17:29:07,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB635MMH1,OXS266,24,PC2,Completed,2025-06-11 17:34:18,2025-06-11 17:36:29,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB637MMA7,OXS266,11,PC2,Completed,2025-06-11 17:22:00,2025-06-11 17:24:11,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630A,WNHLN056ESC3,OXS270,5,PC2,Completed,2025-06-10 22:58:15,2025-06-10 23:00:27,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB591MMB0,OXS266,5,PC2,Completed,2025-06-14 12:23:29,2025-06-14 12:25:40,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB598MMB2,OXS266,4,PC2,Completed,2025-06-14 12:21:02,2025-06-14 12:23:13,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB593MMC1,OXS266,13,PC2,Completed,2025-06-14 12:40:41,2025-06-14 12:42:52,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB595MMD2,OXS266,10,PC2,Completed,2025-06-14 12:33:18,2025-06-14 12:35:29,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB600MMH0,OXS266,21,PC2,Completed,2025-06-14 12:45:35,2025-06-14 12:47:47,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640A,CJNMB601MMD7,OXS270,24,PC1,Completed,2025-06-14 12:42:27,2025-06-14 12:44:40,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640A,CJNMB657MMA2,OXS270,15,PC1,Completed,2025-06-14 12:25:05,2025-06-14 12:27:18,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640A,CJNMB659MMB3,OXS270,16,PC1,Completed,2025-06-14 12:27:34,2025-06-14 12:29:47,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640A,CJNMB661MMB3,OXS270,18,PC1,Completed,2025-06-14 12:32:32,2025-06-14 12:34:44,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640A,CJNMB663MMC4,OXS270,8,PC1,Completed,2025-06-14 12:20:08,2025-06-14 12:22:21,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640A,CJNMB665MMD5,OXS270,25,PC1,Completed,2025-06-14 12:44:56,2025-06-14 12:47:09,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640A,CJNMB667MME6,OXS270,14,PC1,Completed,2025-06-14 12:22:37,2025-06-14 12:24:49,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640A,CJNMB691MMA1,OXS270,22,PC1,Completed,2025-06-14 12:37:29,2025-06-14 12:39:42,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5204130A,CJNMB648MMA0,OXS266,11,PC1,Completed,2025-06-09 19:41:43,2025-06-09 19:43:54,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5204130A,CJNMB650MMA0,OXS266,1,PC1,Completed,2025-06-09 19:31:47,2025-06-09 19:34:00,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5204130A,CJNMB652MMB1,OXS266,20,PC1,Completed,2025-06-09 19:51:34,2025-06-09 19:53:47,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5204130,CJNMB645MMC0,OXS266,16,PC2,Completed,2025-06-09 19:52:15,2025-06-09 19:54:26,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5204130,CJNMB647MMD1,OXS266,7,PC2,Completed,2025-06-09 19:37:29,2025-06-09 19:39:41,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5204130,CJNMB649MME2,OXS266,2,PC2,Completed,2025-06-09 19:30:07,2025-06-09 19:32:19,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5204130,CJNMB651MME2,OXS266,25,PC2,Completed,2025-06-09 19:59:36,2025-06-09 20:01:47,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5204130,CJNMB653MMF3,OXS266,13,PC2,Completed,2025-06-09 19:44:52,2025-06-09 19:47:03,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630A,WNHLN047ESC1,OXS270,15,PC2,Completed,2025-06-10 23:15:34,2025-06-10 23:17:45,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630A,WNHLN050ESG3,OXS270,9,PC2,Completed,2025-06-10 23:05:41,2025-06-10 23:07:54,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630A,WNHLN054ESB2,OXS270,14,PC2,Completed,2025-06-10 23:13:05,2025-06-10 23:15:18,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630A,WNHLN058ESD4,OXS270,10,PC2,Completed,2025-06-10 23:08:10,2025-06-10 23:10:21,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630A,WNHLN060ESD4,OXS270,17,PC2,Completed,2025-06-10 23:18:01,2025-06-10 23:20:13,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630A,WNHLN081ESC0,OXS270,1,PC2,Completed,2025-06-10 22:53:17,2025-06-10 22:55:30,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203630,WNHLN042ESD0,OXS270,20,PC1,Completed,2025-06-10 23:12:38,2025-06-10 23:14:50,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN046ESF2,OXS270,18,PC1,Completed,2025-06-10 23:07:41,2025-06-10 23:09:53,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN049ESD2,OXS270,2,PC1,Completed,2025-06-10 22:52:47,2025-06-10 22:55:00,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN052ESA1,OXS270,8,PC1,Completed,2025-06-10 22:57:45,2025-06-10 22:59:58,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN055ESF4,OXS270,4,PC1,Completed,2025-06-10 22:55:16,2025-06-10 22:57:28,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN057ESG5,OXS270,23,PC1,Completed,2025-06-10 23:17:36,2025-06-10 23:19:49,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN059ESA3,OXS270,16,PC1,Completed,2025-06-10 23:05:12,2025-06-10 23:07:24,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN080ESF1,OXS270,19,PC1,Completed,2025-06-10 23:10:09,2025-06-10 23:12:22,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203630,WNHLN085ESE2,OXS270,25,PC1,Completed,2025-06-10 23:22:34,2025-06-10 23:24:47,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB801MME3,OXS270,6,PC1,Completed,2025-06-11 17:05:22,2025-06-11 17:07:35,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB803MMF4,OXS270,12,PC1,Completed,2025-06-11 17:12:49,2025-06-11 17:15:02,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250,AJPDB805MMG5,OXS270,21,PC1,Completed,2025-06-11 17:30:10,2025-06-11 17:32:22,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216250A,AJPDB639MMC0,OXS266,7,PC2,Completed,2025-06-11 17:17:06,2025-06-11 17:19:17,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB641MMC0,OXS266,25,PC2,Completed,2025-06-11 17:36:46,2025-06-11 17:38:57,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB800MMA1,OXS266,4,PC2,Completed,2025-06-11 17:14:38,2025-06-11 17:16:50,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB802MMB2,OXS266,16,PC2,Completed,2025-06-11 17:24:28,2025-06-11 17:26:39,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216250A,AJPDB804MMC3,OXS266,8,PC2,Completed,2025-06-11 17:19:33,2025-06-11 17:21:44,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216240,AJPDB526MMA3,OXS266,21,PC1,Completed,2025-06-14 10:08:36,2025-06-14 10:10:49,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB528MMB4,OXS266,23,PC1,Completed,2025-06-14 10:13:33,2025-06-14 10:15:46,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB530MMB4,OXS266,5,PC1,Completed,2025-06-14 09:51:19,2025-06-14 09:53:30,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB532MMC5,OXS266,1,PC1,Completed,2025-06-14 09:48:50,2025-06-14 09:51:03,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB534MMD6,OXS266,9,PC1,Completed,2025-06-14 09:53:46,2025-06-14 09:55:57,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB536MME7,OXS266,16,PC1,Completed,2025-06-14 10:01:10,2025-06-14 10:03:23,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB561MME4,OXS266,18,PC1,Completed,2025-06-14 10:06:08,2025-06-14 10:08:20,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB563MMF5,OXS266,12,PC1,Completed,2025-06-14 09:58:42,2025-06-14 10:00:54,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB527MME5,OXS270,6,PC1,Completed,2025-06-14 09:59:44,2025-06-14 10:01:56,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB529MMF6,OXS270,19,PC1,Completed,2025-06-14 10:17:05,2025-06-14 10:19:17,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB531MMF6,OXS270,3,PC1,Completed,2025-06-14 09:54:46,2025-06-14 09:56:59,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB533MMG7,OXS270,8,PC1,Completed,2025-06-14 10:04:41,2025-06-14 10:06:54,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB535MMA5,OXS270,4,PC1,Completed,2025-06-14 09:57:15,2025-06-14 09:59:28,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640,CJNMB660MME4,OXS266,19,PC2,Completed,2025-06-14 12:43:08,2025-06-14 12:45:19,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB666MMA4,OXS266,11,PC2,Completed,2025-06-14 12:35:45,2025-06-14 12:37:57,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216240,AJPDB647MMF3,OXS266,11,PC1,Completed,2025-06-14 09:56:13,2025-06-14 09:58:26,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5203640,CJNMB656MMD3,OXS266,12,PC2,Completed,2025-06-14 12:38:13,2025-06-14 12:40:24,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB658MME4,OXS266,1,PC2,Completed,2025-06-14 12:16:07,2025-06-14 12:18:19,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB662MMF5,OXS266,9,PC2,Completed,2025-06-14 12:30:51,2025-06-14 12:33:02,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB664MMG6,OXS266,6,PC2,Completed,2025-06-14 12:25:56,2025-06-14 12:28:07,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB690MMD2,OXS266,7,PC2,Completed,2025-06-14 12:28:23,2025-06-14 12:30:35,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5203640,CJNMB693MMB2,OXS266,3,PC2,Completed,2025-06-14 12:18:35,2025-06-14 12:20:46,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5216240,AJPDB644MMA0,OXS266,17,PC1,Completed,2025-06-14 10:03:39,2025-06-14 10:05:52,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB649MMG4,OXS266,22,PC1,Completed,2025-06-14 10:11:05,2025-06-14 10:13:17,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB651MMG4,OXS266,25,PC1,Completed,2025-06-14 10:18:30,2025-06-14 10:20:43,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240,AJPDB653MMA2,OXS266,24,PC1,Completed,2025-06-14 10:16:02,2025-06-14 10:18:14,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB537MMB6,OXS270,13,PC1,Completed,2025-06-14 10:09:38,2025-06-14 10:11:51,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB562MMB3,OXS270,14,PC1,Completed,2025-06-14 10:12:07,2025-06-14 10:14:20,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB643MMD1,OXS270,2,PC1,Completed,2025-06-14 09:52:18,2025-06-14 09:54:30,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB645MME2,OXS270,15,PC1,Completed,2025-06-14 10:14:36,2025-06-14 10:16:49,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB648MMC2,OXS270,20,PC1,Completed,2025-06-14 10:19:33,2025-06-14 10:21:46,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB650MMC2,OXS270,10,PC1,Completed,2025-06-14 10:07:10,2025-06-14 10:09:22,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5216240A,AJPDB652MMD3,OXS270,7,PC1,Completed,2025-06-14 10:02:12,2025-06-14 10:04:25,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB592MMA1,OXS270,22,PC1,Completed,2025-06-15 01:35:51,2025-06-15 01:38:04,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB594MMB2,OXS270,20,PC1,Completed,2025-06-15 01:30:54,2025-06-15 01:33:07,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB809MMB4,OXS270,21,PC1,Completed,2025-06-15 01:33:23,2025-06-15 01:35:35,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB596MMC3,OXS270,15,PC1,Completed,2025-06-15 01:25:56,2025-06-15 01:28:09,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380,AJPDB599MMA3,OXS266,16,PC2,Completed,2025-06-15 01:24:36,2025-06-15 01:26:48,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380A,AJPDB598MMD4,OXS270,12,PC1,Completed,2025-06-15 01:20:59,2025-06-15 01:23:12,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB600MMB7,OXS270,19,PC1,Completed,2025-06-15 01:28:25,2025-06-15 01:30:38,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380,AJPDB846MMG6,OXS266,18,PC2,Completed,2025-06-15 01:29:31,2025-06-15 01:31:42,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380A,AJPDB602MMD0,OXS270,6,PC1,Completed,2025-06-15 01:13:32,2025-06-15 01:15:45,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB807MMA3,OXS270,10,PC1,Completed,2025-06-15 01:18:30,2025-06-15 01:20:43,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB839MMA2,OXS270,2,PC1,Completed,2025-06-15 01:08:35,2025-06-15 01:10:48,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380,AJPDB840MMD3,OXS266,3,PC2,Completed,2025-06-15 01:09:51,2025-06-15 01:12:02,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380A,AJPDB841MMA2,OXS270,13,PC1,Completed,2025-06-15 01:23:28,2025-06-15 01:25:40,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB843MMB3,OXS270,4,PC1,Completed,2025-06-15 01:11:04,2025-06-15 01:13:16,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380A,AJPDB845MMC4,OXS270,9,PC1,Completed,2025-06-15 01:16:01,2025-06-15 01:18:14,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5211380,AJPDB591MMD2,OXS266,17,PC2,Completed,2025-06-15 01:27:04,2025-06-15 01:29:15,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB593MME3,OXS266,25,PC2,Completed,2025-06-15 01:36:53,2025-06-15 01:39:04,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB595MMF4,OXS266,14,PC2,Completed,2025-06-15 01:22:08,2025-06-15 01:24:20,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB601MMG1,OXS266,11,PC2,Completed,2025-06-15 01:19:41,2025-06-15 01:21:53,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB597MMG5,OXS266,24,PC2,Completed,2025-06-15 01:34:25,2025-06-15 01:36:36,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB806MMD4,OXS266,1,PC2,Completed,2025-06-15 01:07:23,2025-06-15 01:09:35,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB808MME5,OXS266,5,PC2,Completed,2025-06-15 01:12:18,2025-06-15 01:14:30,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB844MMF5,OXS266,7,PC2,Completed,2025-06-15 01:14:46,2025-06-15 01:16:58,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB838MMD3,OXS266,23,PC2,Completed,2025-06-15 01:31:58,2025-06-15 01:34:09,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5211380,AJPDB842MME4,OXS266,8,PC2,Completed,2025-06-15 01:17:14,2025-06-15 01:19:25,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223380,HB2QN426JKC0,OXS266,5,PC1,Completed,2025-06-17 02:31:33,2025-06-17 02:33:46,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380,HB2QN674JKG7,OXS266,19,PC1,Completed,2025-06-17 02:51:21,2025-06-17 02:53:34,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN556JKH2,OXS266,8,PC1,Completed,2025-06-17 03:38:24,2025-06-17 03:40:37,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN701JKG0,OXS266,4,PC1,Completed,2025-06-17 03:30:58,2025-06-17 03:33:12,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN752JKD2,OXS266,21,PC1,Completed,2025-06-17 03:50:47,2025-06-17 03:53:00,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223380B,HB2QN754JKE3,OXS266,23,PC1,Completed,2025-06-17 03:55:45,2025-06-17 03:57:57,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME605MMH2,OXS266,15,PC1,Completed,2025-06-17 06:18:53,2025-06-17 06:21:06,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME607MMB0,OXS266,20,PC1,Completed,2025-06-17 06:23:52,2025-06-17 06:26:04,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME609MMC1,OXS266,7,PC1,Completed,2025-06-17 06:06:29,2025-06-17 06:08:42,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME623MMA3,OXS266,3,PC1,Completed,2025-06-17 06:01:31,2025-06-17 06:03:44,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME625MMB4,OXS266,8,PC1,Completed,2025-06-17 06:08:57,2025-06-17 06:11:10,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME627MMC5,OXS266,23,PC1,Completed,2025-06-17 06:26:20,2025-06-17 06:28:33,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390B,CJNME669MMH0,OXS266,25,PC1,Completed,2025-06-17 06:28:49,2025-06-17 06:31:02,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5223390,CJNME604MMD0,OXS270,16,PC2,Completed,2025-06-17 07:14:15,2025-06-17 07:16:26,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME606MME1,OXS270,2,PC2,Completed,2025-06-17 06:59:23,2025-06-17 07:01:36,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5223390,CJNME608MMF2,OXS270,1,PC2,Completed,2025-06-17 06:56:54,2025-06-17 06:59:07,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB682MMH2,OXS266,8,PC2,Completed,2025-06-17 08:55:18,2025-06-17 08:57:29,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB684MMB0,OXS266,22,PC2,Completed,2025-06-17 09:14:59,2025-06-17 09:17:10,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB686MMC1,OXS266,11,PC2,Completed,2025-06-17 09:00:13,2025-06-17 09:02:25,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB688MMD2,OXS266,10,PC2,Completed,2025-06-17 08:57:45,2025-06-17 08:59:56,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB708MMD2,OXS266,4,PC2,Completed,2025-06-17 08:47:55,2025-06-17 08:50:06,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210870,CJNMB714MMF4,OXS266,6,PC2,Completed,2025-06-17 08:52:50,2025-06-17 08:55:02,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ608MMG5,OXS270,10,PC2,Completed,2025-07-01 23:24:42,2025-07-01 23:26:53,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ610MMG5,OXS270,21,PC2,Completed,2025-07-01 23:37:03,2025-07-01 23:39:14,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ612MMA3,OXS270,8,PC2,Completed,2025-07-01 23:22:13,2025-07-01 23:24:26,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ614MMB4,OXS270,4,PC2,Completed,2025-07-01 23:19:44,2025-07-01 23:21:57,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ669MMB0,OXS270,24,PC2,Completed,2025-07-01 23:44:27,2025-07-01 23:46:39,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ671MMB0,OXS270,12,PC2,Completed,2025-07-01 23:27:09,2025-07-01 23:29:22,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ695MME7,OXS270,23,PC2,Completed,2025-07-01 23:42:00,2025-07-01 23:44:11,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ697MMG0,OXS270,22,PC2,Completed,2025-07-01 23:39:30,2025-07-01 23:41:43,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ699MMH1,OXS270,2,PC2,Completed,2025-07-01 23:17:14,2025-07-01 23:19:27,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ701MMF4,OXS270,19,PC2,Completed,2025-07-01 23:34:35,2025-07-01 23:36:47,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ703MMG5,OXS270,16,PC2,Completed,2025-07-01 23:32:07,2025-07-01 23:34:19,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5234300A,GBDVJ705MMA3,OXS270,15,PC2,Completed,2025-07-01 23:29:38,2025-07-01 23:31:51,SYSTEM/LPC/E-P2-EMIB2-CP88,197573
W5210860A,GQ7FA137SEE3,OXS266,10,PC1,Completed,2025-06-18 21:47:45,2025-06-18 21:49:58,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA139SEF4,OXS266,4,PC1,Completed,2025-06-18 21:42:46,2025-06-18 21:44:59,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA141SEF4,OXS266,20,PC1,Completed,2025-06-18 22:02:35,2025-06-18 22:04:48,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860A,GQ7FA143SEG5,OXS266,6,PC1,Completed,2025-06-18 21:45:15,2025-06-18 21:47:28,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
W5210860,GQ7FA136SEA1,OXS270,5,PC1,Completed,2025-06-18 21:46:12,2025-06-18 21:48:24,SYSTEM/LPC/E-P1-EMIB2-CP88,197573
